x, y
25.000000000000007, 1.1799043062200958
25.000000000000007, 1.0133971291866029
25.000000000000007, 0.9320574162679425
26.36541057525297, 1.1799043062200958
26.36541057525297, 1.0124401913875598
26.26545505629019, 0.9325358851674641
27.752637575683565, 1.1645933014354068
27.69998026019779, 1.0119617224880384
27.752637575683565, 0.9320574162679425
29.21285409946069, 1.1545454545454548
29.102103463374014, 1.0129186602870814
29.102103463374014, 0.9325358851674641
30.63332269390668, 1.1444976076555025
30.691556256613886, 1.008133971291866
30.691556256613886, 0.9320574162679425
32.306405204362555, 1.1392344497607656
32.24510765862775, 1.007177033492823
32.24510765862775, 0.9334928229665072
33.87729703971701, 1.1315789473684212
34.00622009851818, 1.0066985645933015
33.94169735701936, 0.9349282296650717
35.79547145755175, 1.1277511961722488
35.727553825277624, 1.0066985645933015
35.65976505859981, 0.9368421052631578
37.678865018115765, 1.1239234449760767
37.678865018115765, 1.0066985645933015
37.60737387148174, 0.9377990430622009
39.586101428213766, 1.1191387559808614
39.66135411114627, 1.008133971291866
39.586101428213766, 0.9392344497607655
41.66894055511688, 1.1129186602870815
41.66894055511688, 1.0086124401913876
41.74815268913854, 0.9421052631578947
43.86136912558835, 1.1095693779904308
43.778147415746, 1.0086124401913876
43.86136912558835, 0.9464114832535885
46.08155277901978, 1.105263157894737
46.25692021555443, 1.010047846889952
46.25692021555443, 0.9492822966507176
48.50615276976769, 1.1009569377990431
48.59836235856183, 1.010047846889952
48.59836235856183, 0.9531100478468899
51.252631074736065, 1.098086124401914
51.155385328034754, 1.0105263157894737
51.05832409352441, 0.954066985645933
53.84694712040407, 1.0947368421052632
53.74477896882812, 1.0110047846889951
53.84694712040407, 0.9574162679425837
56.680126551574986, 1.0913875598086125
56.680126551574986, 1.0114832535885168
56.4652430606402, 0.9583732057416268
59.66237489228427, 1.088995215311005
59.66237489228427, 1.0129186602870814
59.54917266100928, 0.9607655502392344
62.801535464965546, 1.0842105263157895
62.801535464965546, 1.0124401913875598
62.68237705139313, 0.9641148325358851
65.98043628884267, 1.0842105263157895
65.98043628884267, 1.0124401913875598
65.98043628884267, 0.9650717703349282
69.71633011822506, 1.0794258373205743
69.58405170758627, 1.0133971291866029
69.45202427943454, 0.9679425837320574
73.10627131040718, 1.076555023923445
73.10627131040718, 1.0138755980861245
73.10627131040718, 0.970334928229665
76.9527880628446, 1.0741626794258374
76.9527880628446, 1.0138755980861245
76.66104764619146, 0.9732057416267942
80.8479998528347, 1.0717703349282297
80.8479998528347, 1.014354066985646
81.0016908877977, 0.9760765550239234
85.26362841231912, 1.0698564593301436
85.42571350186051, 1.0114832535885168
85.10185085987843, 0.9770334928229665
89.74980954538556, 1.0679425837320575
89.57951999999979, 1.0114832535885168
89.57951999999979, 0.9779904306220095
94.47203295736314, 1.0645933014354068
94.47203295736314, 1.015311004784689
94.29278355699708, 0.9794258373205742
99.25403742871947, 1.0650717703349284
99.44271811054757, 1.0157894736842106
99.63175747198841, 0.9803827751196172
104.67493792238855, 1.0626794258373207
104.67493792238855, 1.0157894736842106
104.67493792238855, 0.9818181818181818
110.18245314730328, 1.061244019138756
110.18245314730328, 1.016267942583732
109.9733951008184, 0.9822966507177033
116.20022461668897, 1.060287081339713
115.75969084529167, 1.0157894736842106
115.97974856750372, 0.9827751196172249
122.31414757587356, 1.0588516746411485
122.08207108801867, 1.015311004784689
121.85043493758413, 0.9837320574162679
128.74975712451325, 1.0569377990430622
128.50546983610215, 1.0157894736842106
128.50546983610215, 0.9842105263157894
135.26683837048725, 1.0559808612440191
134.7540199947147, 1.0157894736842106
135.26683837048725, 0.984688995215311
142.38395911149877, 1.0526315789473686
141.84415858442784, 1.0157894736842106
142.11380255306, 0.9851674641148325
150.16046165218796, 1.0526315789473686
149.30734775343586, 1.0157894736842106
149.5911791511893, 0.9851674641148325
157.16321571252053, 1.0507177033492823
157.4619810168562, 1.016267942583732
157.76131427029307, 0.9856459330143541
166.06199118008425, 1.0502392344497609
165.4324234189063, 1.0157894736842106
165.11853515196998, 0.9861244019138756
174.4677506359423, 1.0507177033492823
174.4677506359423, 1.0157894736842106
174.4677506359423, 0.9870813397129187
182.9512065720936, 1.0488038277511962
183.64744361647723, 1.0157894736842106
183.29899452401534, 0.9866028708133971
192.94334706044665, 1.0483253588516748
192.21186774853552, 1.0148325358851675
191.84716868407563, 0.9870813397129187
201.94128694539, 1.0473684210526317
201.94128694539, 1.016267942583732
201.5581274699243, 0.9866028708133971
